"Data Source","World Development Indicators",

"Last Updated Date","2018-09-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Georgia","GEO","Urban population","SP.URB.TOTL","1570123","1613251","1656450","1699844","1743144","1785661","1825872","1863779","1900892","1939040","1977799","2017973","2058158","2096177","2134443","2170431","2206460","2241969","2275678","2310615","2345408","2379998","2415679","2452585","2489286","2527012","2565458","2602758","2644850","2655120","2642925","2650025","2658933","2667710","2629153","2548833","2474230","2418062","2383654","2354437","2325705","2298386","2284854","2272218","2259104","2246050","2233109","2219751","2207030","2193867","2180304","2166861","2153590","2140426","2126887","2135400","2151132","2164505",
"Georgia","GEO","Urban population growth (annual %)","SP.URB.GROW","2.98798095056426","2.70974374598143","2.64253604787638","2.58597239665373","2.51538971587073","2.40982755033635","2.22690263319136","2.05484658629489","1.97171026857318","1.98697555497256","1.9791605003289","2.01089320168344","1.97178657733243","1.83038014267828","1.80905132548767","1.67200426288948","1.64636559636824","1.59650763084184","1.4923532367064","1.52356928848085","1.49456511050312","1.46402733758487","1.48807596600273","1.51621633615884","1.48533520003745","1.50416547397859","1.50994430794402","1.4434631851967","1.60427008870194","0.387549848552953","-0.460359303760107","0.268281554086853","0.335584058487873","0.329551199262866","-1.45586854059479","-3.102613372832","-2.97063708546941","-2.29628436149244","-1.43317884475923","-1.23329713717406","-1.22784141880658","-1.18160814116004","-0.590501013289692","-0.554568037746453","-0.578817246406666","-0.57951566288746","-0.577833294481223","-0.599975749102226","-0.574730713634351","-0.598198015183604","-0.620142352310192","-0.61847401010391","-0.614335944938425","-0.613134242624624","-0.634546630579522","0.399457442443118","0.734023244679922","0.619748269067582",
"Georgia","GEO","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Mortality caused by road traffic injury (per 100,000 people)","SH.STA.TRAF.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8","","","","","12.5","","","","","16.6","","","","","11.6","","",
"Georgia","GEO","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.46","","","","0.48","","0.73","","0.86","","1.09","","1.13","","1.34","","1.24","","0.76","",
"Georgia","GEO","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25","","","","0.41","","0.67","","0.89","","1.16","","1.13","","1.37","","1.24","","0.74","",
"Georgia","GEO","Population in urban agglomerations of more than 1 million (% of total population)","EN.URB.MCTY.TL.ZS","19.6885560675883","19.8191219354142","19.962955083371","20.1171352951967","20.2858693124564","20.4738882088943","20.7001285703481","20.9629287533077","21.2454048437771","21.5241771438375","21.7782955896988","21.9920490031227","22.215133284189","22.4684973482616","22.7281691786424","23.0208294674337","23.3218496683861","23.6348207954987","23.9761011437797","24.2321114170918","24.4017951071021","24.5771783771784","24.7478427401603","24.9116498287111","25.0833585738393","25.2494155997341","25.4141779147625","25.5960366817751","25.7373452731334","25.7526908583682","25.4859017076218","25.0382762257284","24.5806914948189","24.1336156869133","24.1202484778674","24.5071398394592","24.8656008318711","25.0604422279107","25.0388652419049","24.9664008983717","24.8918814928819","24.8068119642531","24.8235253614873","25.1405952104162","25.4660070671378","25.7939618138425","26.1243471953578","26.4634492895639","26.7983622828784","27.1420311714429","27.4947784004075","27.8498322580645","28.2069803921569","28.5660222457627","28.9345049637778","29.0044658470313","28.980211330089","28.9902612251486",
"Georgia","GEO","Population in urban agglomerations of more than 1 million","EN.URB.MCTY","717766","734021","750667","767690","785124","802904","821112","839733","858803","878251","897244","915529","934213","953226","972652","992474","1012728","1033338","1054397","1073531","1090199","1107079","1124245","1141676","1159403","1177355","1195610","1214148","1232999","1236979","1223833","1210826","1197940","1185226","1172630","1160168","1147821","1135639","1123569","1111629","1099798","1088126","1081561","1081297","1081032","1080767","1080503","1080238","1079974","1079710","1079445","1079181","1078917","1078653","1078389","1078125","1077861","1077597",
"Georgia","GEO","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","45.7139982026886","45.4994913996644","45.3178182257237","45.1623796065992","45.0406851069103","44.9639657247372","44.9709508662163","45.0553955163139","45.1789475677734","45.2930831751795","45.3657828727793","45.3687437839852","45.3907328786225","45.4744995293813","45.5693593129449","45.7270468400055","45.8983167607842","46.090646213217","46.3333125336713","46.4608340203799","46.4822751521271","46.5159634587928","46.5395029720422","46.5499055078621","46.5757249267461","46.5907957698658","46.6041541120533","46.6485166888355","46.6188630735202","46.5884404471361","46.3060056566115","45.691116121546","45.0534105221907","44.4285923132574","44.6010559294191","45.5176153164998","46.3910388282415","46.9648420925518","47.1364132546083","47.214217241744","47.2888006002481","47.3430485566828","47.3361098783555","47.5877314588653","47.8522458461408","48.118563700719","48.3855915676306","48.6648277216679","48.93336293571","49.2149250615466","49.508921691654","49.8038868206129","50.0985331469778","50.3943140290765","50.7026936550931","50.4881989322843","50.1066880135668","49.7849161817598",
"Georgia","GEO","Population in largest city","EN.URB.LCTY","717766","734021","750667","767690","785124","802904","821112","839733","858803","878251","897244","915529","934213","953226","972652","992474","1012728","1033338","1054397","1073531","1090199","1107079","1124245","1141676","1159403","1177355","1195610","1214148","1232999","1236979","1223833","1210826","1197940","1185226","1172630","1160168","1147821","1135639","1123569","1111629","1099798","1088126","1081561","1081297","1081032","1080767","1080503","1080238","1079974","1079710","1079445","1079181","1078917","1078653","1078389","1078125","1077861","1077597",
"Georgia","GEO","Population living in slums (% of urban population)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Urban population living in areas where elevation is below 5 meters (% of total population)","EN.POP.EL5M.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.058070331","","","","","","","","","","1.790474506","","","","","","","","","","1.791184893","","","","","","","",
"Georgia","GEO","Population density (people per sq. km of land area)","EN.POP.DNST","","64.7958291052871","65.7878162286994","66.7640575247559","67.7123062388467","68.6098183981245","69.3988593022849","70.0829280240736","70.721508800168","71.3863326218552","72.0791490255082","72.8331992022114","73.5732530879317","74.2240806186361","74.8714090765947","75.4260121067917","75.9718674551244","76.4914797578642","76.9393610693166","77.5079603904965","78.1640365303195","78.8078659155324","79.4779383463382","80.1795024318556","80.86707022639","81.5791315301445","82.3069386612548","82.9892578466706","83.8150390146611","84.0354805976416","84.0127366247944","84.6058294551944","85.2636551313902","85.921480807586","85.0554603030197","82.8230518912488","80.7603485076455","79.2819902725778","78.5069456594003","77.8981070016446","77.299765562126","76.7416634591833","76.2272997655621","75.2475593967599","74.2678190279576","73.3055740228839","72.3608243815389","71.4160747401938","70.506315826306","69.5965569124182","68.6867979985304","67.7945344483712","66.9197662619406","66.0624934392386","65.2052206165366","65.0320165156234","65.0705063158263","65.0320165156234",
"Georgia","GEO","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","EN.ATM.PM25.MC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","100","","","","","100","","","","","100","","","","","100","100","100","100","100","100","100","",
"Georgia","GEO","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4505804986738","","","","","15.1434651324862","","","","","15.7141755020354","","","","","16.5250861763835","","","","","20.1808911394098","19.8287691805135","18.2422276323929","19.2720003810567","19.9565353273133","20.658770419588","20.7346981106319","",
"Georgia","GEO","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.2998199462891","98.3837738037109","98.4672164916992","98.5494689941406","98.6296310424805","98.7067031860352","98.7796478271484","98.8474426269531","98.9091796875","98.9643325805664","99.0132446289063","99.0573577880859","100","99.1408081054687","99.185661315918","98.3191878848394","99.2955169677735","99.3654174804688","99.4472045898437","99.5407257080078","99.6448059082031","99.7557067871094","100","99.9416046142578","100","99.9980316162109","100","",
"Georgia","GEO","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3602.762939","","","","","","","","","","3602.762939","","","","","","","","","","3602.762939","","","","","","","",
"Georgia","GEO","Urban land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.156599883","","","","","","","","","","0.156599883","","","","","","","","","","0.156599883","","","","","","","",
"Georgia","GEO","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.2951584","","","","","","","","","","107.2951584","","","","","","","","","","107.2951584","","","","","","","",
"Ghana","GHA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","23.252","23.797","24.352","24.915","25.488","26.067","26.656","27.254","27.86","28.473","28.958","29.174","29.392","29.61","29.829","30.049","30.27","30.492","30.714","30.938","31.163","31.388","31.614","31.842","32.209","32.896","33.591","34.293","35.004","35.719","36.441","37.17","37.905","38.644","39.39","40.14","40.896","41.654","42.418","43.184","43.929","44.601","45.275","45.951","46.63","47.308","47.988","48.669","49.351","50.031","50.713","51.394","52.073","52.748","53.419","54.086","54.749","55.407",
"Ghana","GHA","Urban population","SP.URB.TOTL","1546790","1634030","1725452","1819650","1914987","2009909","2103423","2195976","2290376","2390977","2489514","2575269","2669844","2768568","2864859","2954239","3034105","3107101","3180281","3264199","3366236","3489594","3631850","3787646","3965301","4183130","4401864","4623179","4849529","5084197","5330684","5590187","5861574","6143017","6432456","6727651","7028226","7334775","7650720","7979372","8319609","8662230","9020827","9395501","9786022","10191094","10611790","11047966","11498112","11959326","12430823","12911096","13399971","13897120","14403132","14918445","15442902","15975849",
"Ghana","GHA","Urban population growth (annual %)","SP.URB.GROW","6.66237172005836","5.48675403522026","5.44396890228391","5.31551297576696","5.10666591949169","4.83786133164439","4.54765703069354","4.30605769046169","4.20894016020181","4.29860727959824","4.03854416796738","3.38664839754339","3.6066049060022","3.63101752775029","3.41889152794886","3.07219537848519","2.66754000252274","2.37736490182583","2.32794205437487","2.60448457126117","3.07808028238283","3.59901908645138","3.99567632577488","4.20025576205982","4.58370485078316","5.34780036955495","5.09683174285979","4.90544761234545","4.77990231287613","4.72555147614881","4.73424585575094","4.75331790508844","4.740542900341","4.68978213506541","4.60404353306205","4.48696236686124","4.37082783390677","4.26924093840719","4.21730247788789","4.20599505663962","4.17555469133891","4.03569366625937","4.05638198167358","4.06949426651652","4.07240832929534","4.05591606550118","4.04514455325232","4.02806914606845","3.99365093559802","3.93285444413114","3.86677216916926","3.79079825738844","3.71654460903821","3.64290816489294","3.57640585079103","3.51526838917042","3.45511134795211","3.3928664087846",
"Ghana","GHA","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4","","","","","","","10.6","","","","","",
"Ghana","GHA","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","","","","","","","2.5","","","","","",
"Ghana","GHA","Mortality caused by road traffic injury (per 100,000 people)","SH.STA.TRAF.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8","","","","","28.1","","","","","27.6","","","","","26.1","","",
"Ghana","GHA","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53","0.53","","","0.38","","","0.32","","0.2","","0.28","","0.49","","0.86","","0.9","","0.82","","0.92","","1.06","","0.92","",
"Ghana","GHA","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43","0.45","","","0.33","","","0.3","","0.19","","0.23","","0.43","","0.84","","0.9","","0.83","","0.95","","1.03","","0.85","",
"Ghana","GHA","Population in urban agglomerations of more than 1 million (% of total population)","EN.URB.MCTY.TL.ZS","9.22428632438739","9.36985867261513","9.52136656117369","9.68584358696021","9.87323926977919","10.0872583780999","10.3353291956195","10.6134401926963","10.9082327983632","11.197155482559","11.3992664635954","11.4325681328764","11.4414779294447","11.4461208000632","11.4753886706296","11.5445429123217","11.6615180847515","11.8128066151843","11.9718974331834","12.0998766252002","12.1717792251603","12.1789450155856","12.1382236549698","12.0731307993821","12.0540894690816","12.1497192406427","12.2762184248585","12.4261371551306","12.5934968234214","12.7659483286138","12.9388526044793","13.1101244362019","13.284333905377","13.4637571500322","13.6567987579312","13.866540830873","14.0951545036987","14.3376111914875","14.5912614724347","14.8483797581636","15.074718189077","15.2129394043386","15.3509128098531","15.4891317372093","15.6303593885146","15.7741601537721","15.9231010121679","16.0772771637551","16.2405316361813","16.4140802367621","16.6029974415905","16.8076796738577","17.0290003333845","17.266012534383","17.5181713993584","17.7851931823797","18.0675794796192","18.3660891246121",
"Ghana","GHA","Population in urban agglomerations of more than 1 million","EN.URB.MCTY","613626","643385","674633","707399","741805","777783","815560","855172","896768","940264","979993","1009184","1039295","1070225","1102128","1134991","1168889","1203712","1239630","1276631","1314799","1354007","1394452","1436114","1483998","1544986","1608712","1675218","1744730","1817089","1892729","1971699","2054270","2140257","2230179","2324097","2422338","2524683","2631752","2743626","2854965","2954597","3058596","3167029","3280271","3398071","3521143","3649576","3783823","3923594","4069744","4222391","4382081","4548947","4723348","4905658","5096273","5295610",
"Ghana","GHA","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","25.3804330258148","25.2041272192065","25.0414963731243","24.9118786579837","24.8363565914547","24.8244572266705","24.8862924861048","25.0086521892771","25.1577033639891","25.2815899107352","25.3330569741725","25.2700203357397","25.1528179174514","25.0278844514565","24.9575284507894","24.9738426714968","25.0925396451342","25.2828923166643","25.488376656025","25.6246019314386","25.6409235716094","25.5217369126609","25.3036331346284","25.0361042188209","24.6937874325303","24.2043876236215","23.7853781943286","23.4184097133163","23.0871286675469","22.7708131687265","22.4579247241067","22.1450910318385","21.8404135135034","21.5488903905036","21.2804720312117","21.0400034127811","20.8274036719935","20.6359976959075","20.4579046155133","20.2836513951223","20.0519038815406","19.6688958847779","19.2897724343899","18.9154681586432","18.5484357178024","18.1904612007308","17.8418438359598","17.5028869567484","17.1767851974307","16.8660257275368","16.5723218808602","16.4074761739824","16.6653047234207","16.9396536836409","17.2299747027244","17.5359898434455","17.8581784693058","18.1976056483759",
"Ghana","GHA","Population in largest city","EN.URB.LCTY","392582","411843","432079","453309","475613","498949","523464","549184","576206","604477","630670","650771","671541","692914","714998","737787","761334","785565","810602","836438","863134","890605","918990","948279","979183","1012501","1047000","1082675","1119617","1157713","1197161","1237952","1280192","1323752","1368857","1415498","1463797","1513604","1565177","1618508","1668240","1703765","1740097","1777203","1815154","1853807","1893339","1933713","1975006","2017063","2060076","2118385","2233146","2354124","2481656","2616097","2757821","2907222",
"Ghana","GHA","Population living in slums (% of urban population)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5","","","","","58.8","","","","","52.1","","","","","45.4","","42.8","","40.1","","","","","37.9","","","",
"Ghana","GHA","Urban population living in areas where elevation is below 5 meters (% of total population)","EN.POP.EL5M.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.645709652","","","","","","","","","","1.731886251","","","","","","","","","","1.7872208","","","","","","","",
"Ghana","GHA","Population density (people per sq. km of land area)","EN.POP.DNST","","30.1772831150567","31.1394216401512","32.0973543113299","33.0196405027687","33.8865649995605","34.6795816120243","35.4111101344819","36.1299991210337","36.904926606311","37.7822932231696","38.7943790102839","39.9207743693417","41.0921640151182","42.2091764085436","43.2073789223873","44.0514722686121","44.7828513667926","45.5062802144678","46.3688889865518","47.4730948404676","48.860002636899","50.4882921684099","52.2770721631362","54.1054671706074","55.8856816383933","57.5911751779907","59.2485101520612","60.8869385602531","62.5554803551024","64.2887404412411","66.0961325481234","67.9610354223433","69.8621429199262","71.7683660015821","73.6594313087809","75.5278544431748","77.3877647886086","79.2673551902962","81.2059945504087","83.2326711786939","85.3546848905687","87.5649204535466","89.8601652456711","92.2322932231695","94.6735035598137","97.1847806978993","99.7636107937066","102.393601125077","105.053313703085","107.726571152325","110.406064867716","113.092418915356","115.787338489936","118.495925991035","121.221855497934","123.963821745627","126.718946119364",
"Ghana","GHA","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","EN.ATM.PM25.MC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","100","","","","","100","","","","","100","","","","","100","100","100","100","100","100","100","",
"Ghana","GHA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2624652772925","","","","","37.2546624492577","","","","","36.511778884239","","","","","27.1100235562795","","","","","27.3692346681719","29.8264941780724","31.1477073330318","27.5406251923145","25.3573649419415","52.0816453834733","54.2425864426318","",
"Ghana","GHA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.1767883300781","73.8088150024414","74.4406661987305","74.6","75.7002487182617","76.3259201049805","76.9474639892578","77.5638580322266","82.4","78.7770614624023","79.3724517822265","79.9624176025391","80.5497665405273","76.9","81.7278900146484","82.3242950439453","80.7206537890045","83.5458831787109","84.8","84.8184661865234","85.4717178344727","84.9514941676248","86.8032302856445","88.5","90.8","88.8361968994141","89.8","",
"Ghana","GHA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6239.439453","","","","","","","","","","6239.439453","","","","","","","","","","6239.439453","","","","","","","",
"Ghana","GHA","Urban land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.055515847","","","","","","","","","","0.055515847","","","","","","","","","","0.055515847","","","","","","","",
"Ghana","GHA","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128.2065887","","","","","","","","","","128.2065887","","","","","","","","","","128.2065887","","","","","","","",
"Gibraltar","GIB","Urban population (% of total)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Gibraltar","GIB","Urban population","SP.URB.TOTL","23394","23786","24284","24848","25454","26041","26612","27174","27694","28159","28560","28869","29104","29278","29427","29578","29742","29902","30049","30177","30272","30334","30381","30383","30325","30207","30004","29744","29469","29262","29164","29212","29379","29623","29895","30147","30382","30594","30801","30991","31180","31374","31544","31720","31896","32085","32296","32510","32732","32956","33189","33405","33623","33831","34038","34228","34408","34571",
"Gibraltar","GIB","Urban population growth (annual %)","SP.URB.GROW","1.13923378151533","1.66175930765382","2.07205249631341","2.29595691381437","2.4095635163524","2.27993174909148","2.16900228188707","2.08983919224908","1.89551494303903","1.66512360631398","1.41401181757216","1.07612175709898","0.810726673339295","0.596075897345358","0.507623950106819","0.511822149428905","0.552934652191446","0.536517952524422","0.490401476554361","0.425066226303116","0.314314804915683","0.204600275973751","0.154821738905249","0.00658284510802539","-0.191078663922417","-0.389876922852627","-0.674297949419767","-0.87032751283017","-0.928856761824592","-0.704911740487169","-0.335467401178664","0.164451181367953","0.570054964890379","0.827095322106518","0.914015570503539","0.839417340206366","0.776491205053959","0.695358351560279","0.674324568386378","0.614968276780469","0.608002387688838","0.620266080441814","0.540387214127757","0.556400019132119","0.553321331240673","0.590802112342479","0.655475234816103","0.66043507651742","0.680545834932124","0.682014578820833","0.704515726753998","0.648709365655715","0.650476722168036","0.616718531913922","0.610000565422472","0.556647498332335","0.524507292562688","0.472608484888327",
"Gibraltar","GIB","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Mortality caused by road traffic injury (per 100,000 people)","SH.STA.TRAF.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Population in urban agglomerations of more than 1 million (% of total population)","EN.URB.MCTY.TL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Population in urban agglomerations of more than 1 million","EN.URB.MCTY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Population in largest city","EN.URB.LCTY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Population living in slums (% of urban population)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Urban population living in areas where elevation is below 5 meters (% of total population)","EN.POP.EL5M.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.97571607","","","","","","","","","","13.9757165","","","","","","","","","","14.03819645","","","","","","","",
"Gibraltar","GIB","Population density (people per sq. km of land area)","EN.POP.DNST","","2378.6","2428.4","2484.8","2545.4","2604.1","2661.2","2717.4","2769.4","2815.9","2856","2886.9","2910.4","2927.8","2942.7","2957.8","2974.2","2990.2","3004.9","3017.7","3027.2","3033.4","3038.1","3038.3","3032.5","3020.7","3000.4","2974.4","2946.9","2926.2","2916.4","2921.2","2937.9","2962.3","2989.5","3014.7","3038.2","3059.4","3080.1","3099.1","3118","3137.4","3154.4","3172","3189.6","3208.5","3229.6","3251","3273.2","3295.6","3318.9","3340.5","3362.3","3383.1","3403.8","3422.8","3440.8","3457.1",
"Gibraltar","GIB","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","EN.ATM.PM25.MC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Gibraltar","GIB","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.473595619","","","","","","","","","","4.473595619","","","","","","","","","","4.473595619","","","","","","","",
"Gibraltar","GIB","Urban land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9757167","","","","","","","","","","13.9757167","","","","","","","","","","13.9757167","","","","","","","",
"Gibraltar","GIB","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.941717267","","","","","","","","","","0.941717267","","","","","","","","","","0.941717267","","","","","","","",
"Guinea","GIN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","10.472","10.936","11.418","11.919","12.439","12.978","13.537","14.116","14.716","15.336","15.977","16.641","17.327","18.033","18.763","19.515","20.291","21.087","21.907","22.75","23.617","24.503","25.414","26.072","26.346","26.621","26.898","27.178","27.459","27.741","28.026","28.312","28.601","28.89","29.182","29.475","29.77","30.052","30.323","30.595","30.869","31.144","31.42","31.698","31.977","32.257","32.539","32.822","33.106","33.391","33.678","33.966","34.255","34.545","34.836","35.141","35.46","35.793",
"Guinea","GIN","Urban population","SP.URB.TOTL","374626","397376","421400","446904","474132","503262","534558","567955","602943","638592","674193","709546","744730","779812","815355","851735","889071","927508","968538","1013985","1065576","1124635","1192070","1254193","1302321","1353616","1406711","1462579","1525315","1600837","1693077","1804700","1933095","2069459","2201575","2320028","2421061","2505732","2578455","2647621","2719110","2793972","2870954","2951036","3034691","3122395","3215318","3313948","3417579","3524929","3635261","3748206","3864467","3985324","4112567","4249086","4395595","4551859",
"Guinea","GIN","Urban population growth (annual %)","SP.URB.GROW","5.94148132841157","5.89547407731604","5.86995656276611","5.87613050774823","5.91419574915239","5.96251453039698","6.03293279635906","6.06019530238893","5.97804746654639","5.74430879025089","5.42506672717787","5.11089088185587","4.83964076947332","4.60311284076758","4.45707362330264","4.36518443604222","4.29016517570243","4.23243224395826","4.32862982278756","4.58556731331093","4.96273858676621","5.3943040540624","5.8232753182684","5.08010461130608","3.76557193140582","3.86314729526752","3.84748253399197","3.89469602881697","4.19996303473655","4.83256713571671","5.60209660471727","6.3846789474389","6.8727972437986","6.81648750386142","6.18857928527922","5.24062412563987","4.26266192675135","3.43750335806167","2.8609474930571","2.6471118593306","2.66431199391144","2.71596184279381","2.7180139408718","2.75119164221977","2.79533119962629","2.84907284135326","2.93259286005324","3.02139637222106","3.07921777884636","3.09278885555265","3.08206161161593","3.05964151789599","3.05464427481061","3.07948455698289","3.14287939216288","3.26564932322376","3.38990021045162","3.49328178600042",
"Guinea","GIN","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5","","","","","","","","23.5","","","","","30.5","","","","","35.4","","","","","",
"Guinea","GIN","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","","","","","","","","6.1","","","","","7.7","","","","","9.6","","","","","",
