Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Early-demographic dividend,EAR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01827987,30.21803035,30.41931318,30.49721737,30.7347435,30.76740435,30.8225838,30.9237337,30.99277338,31.08088196,31.06566776,31.27678133,31.4568585,31.62962572,31.80986502,32.03983171,31.83177348,31.58836703,31.31109012,31.10865538,30.87000493,30.77112973,30.68552156,30.77824439,30.86736783,30.98120796,31.25959894,31.24383137
East Asia & Pacific,EAS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.73339106,43.79274407,43.83608094,43.81061767,43.80237896,43.80830791,43.83617753,43.85964043,43.82828487,43.84396568,43.85936041,43.80880097,43.74484358,43.68540972,43.61896967,43.57547802,43.53170156,43.48704189,43.43278051,43.36094906,43.33118617,43.31712118,43.27913983,43.26036923,43.26741386,43.20437251,43.29689661,43.23299012
Europe & Central Asia (excluding high income),ECA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.53896135,45.4683778,45.27052211,44.83279573,44.96359121,44.93948559,44.83781611,44.78373455,44.76787829,45.07395454,44.95550692,45.0407054,45.30577814,45.23968226,44.96574577,44.87030577,44.99781177,44.95555975,44.76502793,44.85297488,44.75146153,44.76592709,44.71233952,44.68394837,44.52750716,44.48429248,44.46302494,44.38711502
Europe & Central Asia,ECS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.27751573,43.46622336,43.50961991,43.39084575,43.57842815,43.65224739,43.70937628,43.74955844,43.8424948,44.14396161,44.18907722,44.27873615,44.51741989,44.59468708,44.56255223,44.59641768,44.7440604,44.77844053,44.78212662,44.96193364,44.997085,45.09331573,45.16368,45.23960884,45.22815459,45.23590943,45.27289907,45.26591333
Ecuador,ECU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.05146391,36.321962,36.566714,36.81780138,37.11453838,37.37035151,37.61354397,37.85605862,38.7433754,38.93508136,39.13080376,39.33128536,39.53768806,40.17819116,40.19749281,40.25486411,40.22361443,39.95690563,39.69230165,39.42801193,38.64360286,38.45052773,39.05087478,38.76596598,38.1595462,39.56956835,41.10268912,40.98182571
"Egypt, Arab Rep.",EGY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.16710335,23.12006587,23.19268014,23.27419924,23.63836245,22.77416726,22.20343068,21.65897117,21.13161327,21.53787729,21.70639101,22.12502673,20.97357211,21.1921104,21.45251707,21.76090257,22.13658264,23.65528969,23.52272987,23.40598227,23.08399538,22.41386951,22.52583409,23.09940308,23.08860534,23.12471748,22.99825688,23.07036159
Euro area,EMU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.79425135,40.4090277,40.66637565,40.84164754,41.20398637,41.49189827,41.71259382,41.8997654,42.08766941,42.42765609,42.62686803,42.7164687,43.01261622,43.33852925,43.56081421,43.76147365,44.02339573,44.21929207,44.43873925,44.72968978,44.91025081,45.1268919,45.33870615,45.53177947,45.64318031,45.70194718,45.81815602,45.87511953
Eritrea,ERI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.87628902,45.70746935,45.55217925,45.48624448,45.47229437,45.39782163,45.5575119,45.71602505,45.84758207,45.97064241,46.07400408,46.3076993,46.50059865,46.65281155,46.81214331,46.96235525,46.96282684,46.96996948,46.90811005,46.8995715,46.87218261,46.87789292,46.87094982,46.84167628,46.82703389,46.82167833,46.86064981,46.85935018
Spain,ESP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.82182899,35.05019853,35.78891677,36.29141855,37.25124163,37.82369468,38.08995572,38.49108671,38.57049654,38.83117909,39.4411393,38.81535751,39.97132695,40.44655494,41.01591605,41.39944081,41.97952694,42.38554669,42.96655753,43.76347142,44.25417075,44.83366065,45.36767746,45.71164452,45.90015656,46.0493545,46.25219147,46.35798833
Estonia,EST,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.17890738,47.25938635,47.38995472,47.52802482,47.65660742,47.77714835,48.04353026,48.33306014,47.79541705,47.93720862,48.55502902,48.68454486,48.74869019,48.35231146,49.1364592,49.64486802,49.14143315,48.52967952,48.6267429,48.84784218,49.35896967,49.26685364,48.99579097,48.93059594,48.33937314,48.71380833,48.50470387,48.52923496
Ethiopia,ETH,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.12303507,43.05678941,43.01141001,43.0826037,43.12255497,43.52936348,43.88337621,44.22448726,44.55050553,44.85989381,45.26403932,45.65293542,46.01635257,46.35727692,46.68174416,46.99192352,46.98748815,46.98261718,46.97279826,46.95557379,46.93858657,46.92206473,46.90390573,46.88814724,47.0191182,47.15278346,47.26848194,47.32194745
European Union,EUU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.71394011,42.09721704,42.31493806,42.4678078,42.69374661,42.83504664,42.9644198,43.1095975,43.2589144,43.52888819,43.69739812,43.79141167,43.94362679,44.10182749,44.25131375,44.36019824,44.53057385,44.61408835,44.73292665,44.97215481,45.10842486,45.28959758,45.44677646,45.59590068,45.68899128,45.71818746,45.79465055,45.83874544
Fragile and conflict affected situations,FCS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1789712,39.14447618,39.07812729,38.99354155,38.95037403,38.94943634,38.90411295,38.82784081,38.77482862,38.82240379,38.86871429,38.8270623,38.79298363,38.77379464,38.74550935,38.65688031,38.57363318,38.53619277,38.5510633,38.53578943,38.57130852,38.60941043,38.74025552,38.81612362,38.8919964,38.95578903,39.02930085,39.0395694
Finland,FIN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.12732987,47.11743847,47.02580219,46.93289568,46.9065565,47.46500452,47.86063975,47.29660055,47.36326933,47.74349015,47.57733338,47.68524536,47.85584875,47.76028287,47.91952954,48.11383255,48.13620097,48.20881581,47.9857242,48.45210247,48.05148416,47.85703275,48.07038446,48.15247354,48.27127195,48.28764353,48.04923195,48.05140526
Fiji,FJI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.94686313,32.9177112,32.89479371,32.87856766,32.86907013,32.85979294,32.87227831,32.96687464,33.06169461,33.1500739,33.22810022,33.26858251,33.30279152,33.33736512,33.37724592,33.42938672,33.51059682,33.6118008,33.64978359,33.72595756,33.83575839,33.97800703,34.14753025,34.33755573,34.53605326,34.59405525,34.61581589,34.67457629
France,FRA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.73936049,43.21846029,43.50069285,43.94706026,44.21784431,44.54524147,44.62597096,44.54971334,44.79973961,44.94216565,45.04131517,45.03406628,45.04662309,45.64571207,45.59602753,45.89580805,46.02805376,46.25196964,46.34647945,46.4687288,46.50563908,46.58970593,46.58769171,46.75349432,46.84038681,46.84803569,46.91238705,46.96742939
Faroe Islands,FRO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.19689486,40.08859234,39.84473018,39.77699377,39.74010828,39.76034089,39.74158683,39.78407884,39.80676418,39.60745234,39.58236348,39.65972318,39.72142197,39.83086915,39.87930357,39.9368271,39.8106554,39.80459734,39.58646065,39.42913718,39.41363916,39.52311567,39.62575605,39.75316466,39.87619532,40.01844855,39.95886666,40.11287588
United Kingdom,GBR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.19237991,43.32084972,43.64411226,44.06742948,44.1971512,44.29001967,44.58112107,44.80315752,44.91645701,45.09914407,45.21082135,45.34624758,45.58451398,45.4031719,45.64580837,45.67573078,45.72524957,45.64345457,45.67748547,45.94607817,46.01869423,46.10376047,46.1086953,46.26327175,46.40047097,46.44699203,46.5152766,46.52783564
Georgia,GEO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.07603929,47.26529931,47.51540389,47.82979946,48.20723686,48.05955946,47.63594739,47.30777086,47.23789329,47.18955776,46.24656472,47.04097999,46.65321729,47.02130187,47.11431897,46.87337373,46.58117363,46.2842982,45.98713458,45.6982415,46.34535355,45.84034478,45.76497958,45.68235613,45.69137431,46.13244623,45.63809481,45.64189311
Ghana,GHA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.25967877,47.41524832,47.59015874,47.78265915,47.95775178,48.12113776,48.2132469,48.28565572,48.36290788,48.4626197,48.59467702,48.68388014,48.80653279,48.9527842,49.11104836,49.26991904,49.43589287,49.60002416,49.7476567,49.86052534,49.92831779,49.87156396,49.76996463,49.64314299,49.61604395,49.59975014,49.58725325,49.52456071
Gibraltar,GIB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.02235371,48.85357307,48.71615187,48.62538594,48.56842373,48.59740621,48.51306429,48.48232302,48.47619669,48.50641233,48.53801625,48.50535262,48.51818174,48.50310824,48.52231424,48.56630951,48.57081336,48.59335997,48.6745471,48.69227131,48.74218542,48.78592473,48.8464935,48.8966689,48.92721603,48.95862644,49.05971627,49.06865304
"Gambia, The",GMB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.92813952,38.78169187,38.7807809,38.90759507,39.25585455,39.60948566,39.94620659,40.28841223,40.63031488,40.95845022,41.26832402,41.52441123,41.76381145,41.99040092,42.21331506,42.43713503,42.64504199,42.85452105,43.06317039,43.26669334,43.46204239,43.64100017,43.81239046,43.92663634,44.01564952,44.18519542,44.26814201,44.33281715
Guinea-Bissau,GNB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.21837204,46.1979704,46.15914054,46.14425923,46.17124225,46.2426707,46.26259762,46.29941831,46.100659,46.15550108,46.25414571,46.3197758,46.39283548,46.4981192,46.6300311,46.76870016,46.85001084,46.92302844,46.97868771,47.02445519,47.06889342,47.10598271,47.07248727,47.06100362,47.06150672,47.07799512,47.0745035,47.07518891
Equatorial Guinea,GNQ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.92414984,40.64907881,40.62781059,40.34490942,40.16039482,40.05714286,40.49229149,41.55556623,41.6464891,41.72172123,41.66510705,42.18529941,42.20481666,42.10208196,42.28154436,42.12630137,41.96490799,41.9019174,41.83297703,41.45002372,40.87727444,40.74102895,40.6682193,40.34963054,40.09044658,39.69863927,39.33699983,39.31784688
Greece,GRC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.75182281,34.73711971,35.52536847,35.66972076,35.90748946,36.27902569,37.05207617,37.24981443,38.10842171,38.77327585,38.75112377,38.56768212,39.04502111,39.42812416,40.16277449,40.41312916,40.64391881,40.74335986,40.83182855,41.50933638,41.97404604,42.28770343,42.76325175,42.84551029,43.27303101,43.8010655,43.96750719,44.02409337
Grenada,GRD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.95731358,32.15405129,32.41304653,32.62409264,32.87062955,33.20727964,33.35087557,33.6298128,33.97198659,34.23282233,34.45075309,34.56912703,34.75205952,34.84338427,34.99715429,35.83474449,36.7230405,36.23091992,35.71770365,35.18868641,34.66276692,34.13180512,36.25872826,34.49198183,34.32939435,33.00909321,33.9739411,33.92940024
Guam,GUM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.36485248,37.54294763,37.84306259,38.20032491,38.61442282,39.0015099,39.35433963,39.70300952,40.03382263,40.30518003,40.53565975,40.62937988,40.67002692,40.65504254,40.64251322,40.64462723,40.63057626,40.6498526,40.67344993,40.66015432,40.64632236,40.64976637,40.63006509,40.59237244,40.5565612,40.53269808,40.49947212,40.46578787
Guyana,GUY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.98935967,32.57891393,33.16942551,33.68711519,33.52278237,33.3190508,33.00645243,32.65382326,32.28016465,31.91513045,31.56837851,31.26958643,30.9727638,30.75237427,30.86086131,30.81175639,31.32271146,31.99576882,32.43118422,32.87851735,33.27217839,33.80261626,34.21366827,34.57826326,34.83190352,35.01770103,35.15333834,35.17369065
High income,HIC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.20987464,41.44399308,41.61869344,41.71452983,41.97731046,42.05201937,42.21897436,42.39801182,42.48160864,42.65579158,42.76500189,42.86450418,42.97053022,43.12909836,43.2124886,43.27723685,43.35546775,43.36740866,43.44093037,43.58933007,43.59125937,43.6317493,43.67305931,43.73098934,43.79786616,43.80841074,43.88003394,43.87662424
"Hong Kong SAR, China",HKG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.95625051,37.59766267,37.2995538,37.247101,37.81703276,38.44532993,38.96396939,39.47745715,40.15565412,40.88893067,41.62769765,42.4339513,43.47504914,43.73953523,44.18872401,44.70896783,45.23731396,45.82461825,46.37878634,46.79388328,46.72324126,47.39483951,47.78419276,48.15292694,48.4835263,48.76654369,48.8167781,48.98522437
Honduras,HND,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.66435491,33.79203274,34.08612006,34.43274804,34.29613744,34.53711122,34.74180103,35.06306737,35.26757863,35.16160061,34.54847969,33.97486467,33.29675262,32.62184509,31.94863027,31.28040963,33.48017746,33.65196875,33.8359627,34.03432482,35.14735693,34.337481,33.5135215,34.89456784,36.21125545,37.56753971,37.80432535,37.83872704
Heavily indebted poor countries (HIPC),HPC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.24379037,44.22063507,44.18470342,44.18313003,44.1887187,44.28546604,44.36031512,44.41878051,44.47871056,44.54024462,44.60992692,44.65803084,44.70437606,44.75050279,44.80823291,44.87854561,44.92516121,44.97564732,45.04986515,45.11706018,45.19744416,45.24617936,45.2389705,45.24579304,45.28814404,45.32854178,45.40295373,45.40626523
Croatia,HRV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6943979,42.60933106,42.76548486,42.93232825,43.1014395,43.26986662,43.48100688,43.70491468,43.934565,44.15501655,44.35378211,44.5335142,44.85281829,44.74378254,45.03946919,45.45286404,45.88638327,44.7701667,45.15873676,46.09334235,45.96573426,45.08824869,45.42221753,45.95127636,46.47511751,46.53425348,46.32961466,46.4120148
Haiti,HTI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.11474297,44.38022886,44.66205182,44.95515601,45.25520099,45.55770162,45.81646747,46.07971712,46.3464684,46.61817797,46.89302126,46.96803875,47.0409963,47.11309301,47.18713344,47.26370443,47.33634847,47.45341459,47.45254125,47.56659985,47.29167288,47.50519985,47.61512971,47.79001436,47.90029083,47.93630439,47.96724833,48.00853835
Hungary,HUN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.49567366,45.43527234,45.45109376,45.25958475,44.85726576,43.51413279,43.70069119,43.42895307,44.32485236,44.53734027,44.60690577,44.57871822,44.86541112,45.17987081,45.28331342,45.57008412,45.50366656,45.35191202,45.45429784,45.5858056,46.14720876,46.02868213,46.20269607,45.86657572,45.8536206,45.791666,45.6738073,45.75801469
IBRD only,IBD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.84246189,38.885789,38.93104535,38.90333066,38.96157432,38.96836415,38.96655761,38.96969064,38.96165969,38.99179556,38.98244482,39.01140978,39.05846924,39.07163132,39.08744819,39.10695474,38.93014359,38.73224129,38.49486302,38.29291819,38.03943678,37.91898604,37.80684855,37.78138499,37.7325388,37.69646422,37.75786691,37.64419653
IDA & IBRD total,IBT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.69382118,38.72662182,38.762431,38.7532941,38.80793536,38.80718362,38.82523429,38.84953817,38.86016474,38.90239527,38.91161135,38.94128348,38.98325445,39.0039675,39.0332363,39.06937842,38.94980575,38.82039539,38.66759855,38.54948693,38.39409216,38.33768255,38.27827293,38.28745173,38.29080728,38.30264754,38.38081596,38.31595879
IDA total,IDA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.92971862,37.91615967,37.9112251,38.0032981,38.04838105,38.01940259,38.14229107,38.2763338,38.38175463,38.48538305,38.58545421,38.62221194,38.64462759,38.70290864,38.79432301,38.90573673,39.033873,39.19144024,39.38230755,39.59128892,39.81070469,39.98163626,40.09595165,40.20552691,40.37124842,40.51711446,40.61467818,40.67876567
IDA blend,IDB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.59277634,33.59501145,33.64470894,33.93672819,34.06015185,33.70055923,33.96657748,34.24825307,34.37289225,34.39951169,34.49792537,34.45676468,34.45909373,34.60539749,34.857096,35.07924845,35.40534504,35.60856053,35.87287172,36.22608685,36.50021462,36.72885788,36.83590576,36.94788729,37.14218352,37.26836535,37.25124912,37.35306194
Indonesia,IDN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.29479899,36.34286536,37.39001608,37.44499261,37.5001497,37.54458816,37.56645573,37.57707923,37.66989345,37.80548934,37.6591562,37.53025134,37.41246442,37.30188187,37.19593986,37.08823966,37.31622659,37.55646543,37.82433506,37.71402778,38.14527978,37.91427039,37.7005193,37.49496223,37.54717941,37.09186485,38.20584746,38.24010226
IDA only,IDX,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.80499115,39.77830277,39.74586674,39.74110026,39.75247274,39.84390691,39.90985193,39.98563874,40.07801341,40.21277115,40.31741659,40.38219948,40.41252217,40.43953987,40.46706882,40.53958145,40.5963499,40.73276228,40.89159474,41.04631631,41.22318303,41.37103755,41.49207753,41.60405301,41.7559467,41.9187842,42.07529875,42.11900479
Isle of Man,IMN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.93764004,28.00643356,28.10509968,28.23803254,28.41703468,28.32808079,28.24328456,28.15588618,28.06701731,27.97733511,27.88835565,28.20262561,28.51726547,28.8313616,29.14240992,29.4492543,28.57420645,27.69128681,26.80581485,25.92013248,25.03823691,24.56408672,24.09779014,24.2352897,24.37846733,24.52054308,24.6932499,24.54290055
Not classified,INX,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.35714519,34.83370504,35.65462365,36.77721064,37.30943663,37.73405199,38.54726181,39.05725497,39.75030174,40.4082308,40.70092276,40.86353029,41.50762593,41.66607904,41.59275012,42.23356331,42.40728025,42.95224114,43.20996736,43.71222081,44.07170784,44.29224932,44.35814878,44.54662178,44.45772222,44.4478881,44.86291576,44.92422317
"Iran, Islamic Rep.",IRN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.44295025,10.65074604,10.91077966,11.20372279,11.53143519,11.89502315,12.29272729,13.09272824,13.91565282,14.75382365,15.60453581,16.41467514,17.25057557,18.12422915,19.04926987,20.03798982,19.55794876,19.13921273,17.66597133,18.49374242,18.32987536,17.82610509,17.33066115,16.84962334,16.39146061,17.66994966,19.22891434,19.04300689
Iraq,IRQ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.647812966,9.733949092,9.860862863,9.920602216,9.984587581,10.06643373,10.14563079,10.24924604,10.99296489,11.78548037,12.62686071,13.51760918,14.45765108,15.44783905,16.48836314,17.05030684,17.70200106,18.42864603,19.2278315,19.22603627,19.30540412,19.43228165,19.73213126,19.83731252,19.74956557,19.7522495,19.94976055,20.11374545
Iceland,ISL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.64082696,45.49503231,45.81207799,46.4921296,46.75731378,46.66576404,46.2803089,46.16696057,46.37637373,46.99914645,47.28575902,46.71894755,46.93373216,46.9362026,46.92125484,46.88823479,46.70489313,46.5943851,46.51052607,46.91204757,46.95905658,47.08734247,47.52754075,47.53659029,47.29703897,47.50189623,47.09979584,47.14356187
Israel,ISR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.76073907,40.14825915,41.06516097,41.16256098,42.00331967,42.59702677,42.99532645,43.26462496,43.59288813,44.35324453,44.79487656,45.00007584,45.1972586,45.72681544,45.73675234,45.87662948,45.85684917,45.82422526,45.81141532,46.51169404,46.43188355,46.33151637,46.73223301,46.69305284,47.05311968,46.99144008,47.17704304,47.15980685
Italy,ITA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.28968973,36.62748923,36.27070593,36.13430343,36.49760396,36.83978544,37.19443364,37.40722752,37.72694906,38.27439029,38.5061872,38.96741609,39.16810256,39.31034971,39.98388247,40.0236119,40.20041966,40.2177335,40.67745884,40.71923826,40.86379785,41.12178321,41.68473824,41.87132177,42.07712164,41.74735865,41.9749739,42.02822936
Jamaica,JAM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.58573808,44.92819886,45.15847762,45.55810627,45.73769858,45.27642603,44.60670065,43.8196264,42.914185,42.74904894,42.61636005,42.6966468,42.82304994,42.99809552,43.06176465,43.22469874,43.3161223,43.32219753,43.2321922,43.02107986,42.94191654,42.96531566,42.92941597,42.9502959,42.97575332,42.9976313,43.0914007,43.16450073
Jordan,JOR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.30198501,12.47121865,12.93207163,13.12030379,13.3480702,13.6480165,13.74469089,13.90659794,14.08580859,14.2736849,14.47003167,14.05790364,14.90960382,13.98025324,14.16929964,14.38433843,14.90885058,17.47614306,17.17726404,17.75699451,17.86857143,18.12204303,18.07406201,17.37628965,17.44446294,17.52030964,17.53259778,17.65568421
Japan,JPN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.44284753,40.57953539,40.49685618,40.29782034,40.30487774,40.26600252,40.26676618,40.45278361,40.4800107,40.35706604,40.36359353,40.54794513,40.51462903,40.68579878,40.85658032,40.99444851,41.1111758,41.13107496,41.24905807,41.59713782,41.73712732,41.76037721,41.93389781,42.34851948,42.6003109,42.80885687,43.12449686,43.21949304
Kazakhstan,KAZ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.23823515,48.12271898,48.09079088,48.06321366,48.06582175,48.1299131,48.29822152,48.48892472,48.68077285,48.85453764,49.00198783,49.04610886,49.07644529,48.99160778,48.80186882,48.87824473,48.97676626,49.06534388,49.14990655,48.94615924,48.88272971,48.86130377,48.83301993,48.80050963,48.68499431,48.56723153,48.53460009,48.53285148
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.28869346,48.40933154,48.54207354,48.70371414,48.88704181,49.07620264,49.2388702,49.34251382,49.45327643,49.56369685,49.23451455,48.86907349,48.46964021,48.04317833,47.59477103,47.13160339,47.21439777,47.26978717,47.25936949,47.29876598,47.42104546,47.55348593,47.71611114,47.91631085,48.11820782,48.31688237,48.53211448,48.49929505
